2018-01-12 00:05:00	MSNBCW	35	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/300	TRUMP ATTACKS PROTECT IONS FOR. IMMIGRANTS FROM \"SHITHOI F COUNTDIFS\"\nTRUMP ASKED \"WHY ARE WE HAVING ALL THESE. DFODI F FROM SHITHOI F COUNTPIFS COMF HFDF?\"\nTRUMP ASKS LAWMAKERS WHY U.S. ALLOWS....
2018-01-12 00:06:00	BBCNEWS	21	BBCNEWS_20180112_000000_Newsday/start/360	JAPAN YAKUZA TATTOO ARREST. Shigaru Shirai had been on the run for 15 years\nRUSSIAN PRESIDENT PRAISES KIM JONG-UN. Putin says N Korea's leader has won over the West\nPARIS RITZ ROBBERY. Reports that all of the...
2018-01-12 00:07:00	BBCNEWS	20	BBCNEWS_20180112_000000_Newsday/start/420	. NEWSDAV\nJAPANESE 'OLDEST FOOTBALLER'. Kazuyoshi Miura plays professionally at age 5O\nNEWSDAV
2018-01-12 00:07:00	FOXNEWSW	30	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/420	FROWING DEBATE OVER POSSIBILITY OBAMA ADMIN. SAVE PASSES TO TERRORISTS TO SECURE IRAN DEAL. . 'T'h n\ufb02tnnv\ufb02f'nvn aura nnm\nb MARC THIESSEN l FMR BUSH 43 CHIEF SPEECHWRITER. . FROWING DEBATE OVER POSSIBILITY OBAMA ADMIN. 2M\": Mecca Tn Tannchc Tn (Frl ml:...
2018-01-12 00:07:00	MSNBCW	57	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/420	TRUMP CLAIMS \"VERY GOOD RELATIONSHIP\" WITH KIM JONG UN\nMICHAEL STEELE | FORMER RNC CHAIRMAN
2018-01-12 00:08:00	BBCNEWS	18	BBCNEWS_20180112_000000_Newsday/start/480	V 7 ' , ,. NEWSDAV cm; _
2018-01-12 00:08:00	CNNW	34	CNNW_20180112_000000_Erin_Burnett_OutFront/start/480	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\u201c. . Rich Lowrv Editor, National Review\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\
2018-01-12 00:08:00	MSNBCW	51	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/480	TRUMP CLAIMS \"VERY GOOD RELATIONSHIP\" WITH KIM JONG UN
2018-01-12 00:09:00	FOXNEWSW	12	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/540	b SGT ROBERT BARTLETT RET l IRAQ WAR VETERAN I. . RPT: OBAMA ADMIN WARNED IRANIAN TERRORIST. THAT mun DI ANNFn Tn ACQACCINATF HIM\nRAQ WAR VET REACTS TO RPT THAT OBAMA ADMIN. PROTECTED IRANIAN TERRORIST. . 'l'hn\ufb02tnww\ufb02f'nvn aura nnm \\\nRPT: OBAMA ADMIN WARNED...
2018-01-12 00:10:00	BBCNEWS	11	BBCNEWS_20180112_000000_Newsday/start/600	CYBER-BULLYING. 14 year old committed suicide on 3rd January\nCYBER-BULLYING. Amy 'Dolly' Everett's funeral being held Friday\nNEWSDAY Tokyo O9 O9
2018-01-12 00:10:00	CNNW	45	CNNW_20180112_000000_Erin_Burnett_OutFront/start/600	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\"\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\u201c. . Joan Walsh National Affairs Correspondent, The Nation\nSOURCE:...
2018-01-12 00:10:00	MSNBCW	7	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/600	NYT EDITORS QUESTION TRUMP\u2019S MENTAL FITNESS\nNYT OP-ED: \"IS MR. TRUMP NUTS?\
2018-01-12 00:11:00	BBCNEWS	18	BBCNEWS_20180112_000000_Newsday/start/660	CYBER-BULLYING. Everett had suffered constant online harassment\nCYBER-BULLYING. Her family have launched #slopbullyingnow campaign\nCYBER-BULLYING. Everett featured in advens for hat maker...
2018-01-12 00:11:00	CNNW	35	CNNW_20180112_000000_Erin_Burnett_OutFront/start/660	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\u201c. . April Rvan WH Correspondent, American Urban Radio Networks\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\
2018-01-12 00:11:00	FOXNEWSW	14	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/660	NEW CRITICISM OF OBAMA ADMIN'S. EXECUTION OF THE IRAN DEAL. . \\ 'T'hn\ufb02tnww\ufb02f'nvn aura nnm \\\nRPT: OBAMA ADMIN WARNED IRANIAN TERRORIST. THAT ISRAEL PLANNED TO ASSASSINATE HIM. . 'l'I'h n\ufb02tnnv\ufb02f'nvn aura nnm
2018-01-12 00:12:00	MSNBCW	9	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/720	TRUMP FINDS A WAY TO BLAST HILLARY CLINTON. nIInING psts COMP, WITH NODWAY\u2019S I FADFD
2018-01-12 00:13:00	CNNW	23	CNNW_20180112_000000_Erin_Burnett_OutFront/start/780	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\u201c. . Joan Walsh National Affairs Correspondent, The Nation
2018-01-12 00:13:00	FOXNEWSW	18	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/780	)J TO INVESTIGATE WHETHER OBAMA ADMIN LOOKED. OTHER WAY ON HEZBOLLAH DRUG-TRAFFICKING. . 'l\"'h n\ufb02tnnv\ufb02f'nvn nun: nnm\nI> YJ FISCHER l FMR STATE DEPT DIPLOMAT UNDER OBAMA. . )J TO INVESTIGATE WHETHER OBAMA ADMIN LOOKED. nTHFp WAY nN HF7Rnl I AH nm...
2018-01-12 00:14:00	BBCNEWS	24	BBCNEWS_20180112_000000_Newsday/start/840	MUDSLIDE RESCUE EFFORTS
2018-01-12 00:14:00	MSNBCW	47	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/840	HERE\u2019S TRUMP \"NOT TALKING\" ABOUT CLINTON
2018-01-12 00:15:00	BBCNEWS	4	BBCNEWS_20180112_000000_Newsday/start/900	NEWSDAY
2018-01-12 00:15:00	FOXNEWSW	8	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/900	i'w SGT ROBERT BARTLETT RET 1 IRAQ WAR VETERAN. . )J TO INVESTIGATE WHETHER OBAMA ADMIN LOOKED. nTHFn WAY nN HF7Rnl I AH nm lG-TDAFFI('I(IN(-'. T;\nr'numn I\u2019TD nu +hn n+nmr. . I!
2018-01-12 00:15:00	MSNBCW	36	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/900	HERE\u2019S TRUMP \"NOT TALKING\" ABOUT CLINTON\nTRUMP FINDS A WAY To BLAST HILLARY CLINTON. DURING DDFSS com: WITH NODWAY\u2019S I FAan
2018-01-12 00:16:00	CNNW	11	CNNW_20180112_000000_Erin_Burnett_OutFront/start/960	Comparison based on minimum labeled dosing.
2018-01-12 00:17:00	FOXNEWSW	7	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/1020	1-888-481-3166. . VISIT A LOCAL OFFICE
2018-01-12 00:18:00	CNNW	39	CNNW_20180112_000000_Erin_Burnett_OutFront/start/1080	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\"\nSUNDAY. T R O P H Y 9p. . ET/PT\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \u201cSHITHOLE COUNTRIES\". . Sunlen Serfatv OW National...
2018-01-12 00:19:00	CNNW	36	CNNW_20180112_000000_Erin_Burnett_OutFront/start/1140	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\u201c. . Sunlen Serfatv OW National Correspondent\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\
2018-01-12 00:19:00	MSNBCW	15	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/1140	uL/uwwrlnu ruLL. muumy 4-D, -v-I-o.u'/a
2018-01-12 00:20:00	FOXNEWSW	50	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/1200	IMMIGRATION BATTLE HEATS UP
2018-01-12 00:21:00	CNNW	27	CNNW_20180112_000000_Erin_Burnett_OutFront/start/1260	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\u201c. . Joan Walsh National Affairs Correspondent, The Nation\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\u201c. . April Rvan WH Correspondent, American Urban Radio...
2018-01-12 00:21:00	FOXNEWSW	22	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/1260	BIPARTISAN GROUP OF SENATORS REACH. DEAL ON DACA & BORDER SECURITY\nTRUMP SLAMS IMMIGRANTS FROM \"S---HOLE. COUNTRIES\" DURING OVAL OFFICE MEETING
2018-01-12 00:21:00	MSNBCW	34	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/1260	\"H J DALI.
2018-01-12 00:22:00	BBCNEWS	8	BBCNEWS_20180112_000000_Newsday/start/1320	MARK ANDREW. Elvis Impersonator\nNEWSDAV
2018-01-12 00:22:00	CNNW	62	CNNW_20180112_000000_Erin_Burnett_OutFront/start/1320	CONGRESSIONAL BLACK CAUCUS CHAIR: TRUMP'S \"SHITHOLE\" COMMENTS. FURTHER PROOF OF A \"MAKE AMERICA WHITE AGAIN AGENDA\
2018-01-12 00:22:00	FOXNEWSW	33	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/1320	'ELOSI KNOCKS IMMIGRATION TALKS I\nIONGRESS CLASHES OVER BORDER WALL FUNDING,. PROTECTING DREAMERS IN IMMIGRATION BILL\n:ONGRESS CLASHES OVER BORDER WALL FUNDING,....
2018-01-12 00:22:00	MSNBCW	24	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/1320	VA GOV. MCAULIFFE LEAVING OFFICE SATURDAY\nRALPH NORTHAM TO TAKE OVER AS. VIRGINIA GOVFDNOD ON SATURDAY\nl'lH '4 DALI.
2018-01-12 00:24:00	FOXNEWSW	35	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/1440	{ITICS HIT TRUMP OVER \"S---HOLE\" COMMENTS I\n'HITE HOUSE DOESN'T DENY \"S---HOLE\" COMMENTS
2018-01-12 00:24:00	MSNBCW	56	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/1440	MCAULIFFE: TRUMP AN \"EMBARRASSMENT\" FOR OUR COUNTRY\nGOV. TERRY MCAULIFFE ' (D) VIRGINIA
2018-01-12 00:25:00	BBCNEWS	6	BBCNEWS_20180112_000000_Newsday/start/1500	NEWSDAY\nNEWSDAV
2018-01-12 00:25:00	CNNW	62	CNNW_20180112_000000_Erin_Burnett_OutFront/start/1500	SOURCE: TRUMP DECRIES IMMIGRANTS FROM HAITI & EL SALVADOR AS. BEING FROM \"SHITHOLE COUNTRIES\"; SAYS U.S. NEEDS MORE PEOPLE FROM NORWAY
2018-01-12 00:25:00	FOXNEWSW	62	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/1500	{ITICS HIT TRUMP OVER \"S---HOLE\" COMMENTS I
2018-01-12 00:25:00	MSNBCW	33	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/1500	MCAULIFFE: TRUMP AN \"EMBARRASSMENT\" FOR OUR COUNTRY\nMCAULIFFE: PEOPLE HAVE HAD IT WITH TRUMP. AND THF TFDDIRI F THINGS HF SAYS\nGOV. TERRY MCAULIFFE ' (D) VIRGINIA
2018-01-12 00:26:00	MSNBCW	62	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/1560	MCAULIFFE: PEOPLE HAVE HAD IT WITH TRUMP. AND THF TFDDIRI F THINGS HF SAYS
2018-01-12 00:27:00	CNNW	48	CNNW_20180112_000000_Erin_Burnett_OutFront/start/1620	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\"\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\u201c. . Joan Walsh National Affairs Correspondent, The Nation
2018-01-12 00:28:00	FOXNEWSW	31	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/1680	ELOSI SLAMS LAWMAKERS AS \"FIVE WHITE GUYS\" I
2018-01-12 00:29:00	CNNW	17	CNNW_20180112_000000_Erin_Burnett_OutFront/start/1740	8OO\u2014685\u201412O5\nchevyDealer.com
2018-01-12 00:30:00	CNNW	3	CNNW_20180112_000000_Erin_Burnett_OutFront/start/1800	8OO\u2014685\u201412O5\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\
2018-01-12 00:31:00	FOXNEWSW	12	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/1860	JO-CASH coshcgllfJ
2018-01-12 00:31:00	MSNBCW	7	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/1860	iust because of vou.
2018-01-12 00:33:00	CNNW	62	CNNW_20180112_000000_Erin_Burnett_OutFront/start/1980	CONGRESSIONAL BLACK CAUCUS CHAIR: TRUMP'S \"SHITHOLE\" COMMENTS. FURTHER PROOF OF A \"MAKE AMERICA WHITE AGAIN AGENDA\
2018-01-12 00:34:00	FOXNEWSW	45	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/2040	)VE ON MEDIA COVERAGE OF TRUMP MENTAL HEALTH\nMEDIA CONTINUES TO QUESTION. TRUMP'S MENTAL HEALTH. . W
2018-01-12 00:34:00	MSNBCW	30	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/2040	TRUMP SLAMS, THEN SUPPORTS. SFCPI\u2014'l' COURT SUDVFII I ANCF I AW\nTRUMP: FISA VOTE \"IS ABOUT FOREIGN SURVEILLANCE. m: FODFIGN RAD GUYS ON FODFIGN I AND, WF NFFI') IT!\"\nTRUMP: FISA ACT MAY HAVE BEEN...
2018-01-12 00:35:00	CNNW	29	CNNW_20180112_000000_Erin_Burnett_OutFront/start/2100	SOURCE: TRUMP DECRIES IMMIGRANTS FROM HAITI & EL SALVADOR AS BEING. FROM \"SHITHOLE COUNTRIES\"; SAYS U.S. NEEDS MORE PEOPLE FROM NORWAY\nSOURCES: TRUMP TAPING MLK MESSAGE AS \u201cSHITHOLE\u201d REMARK AIRED\nSOURCE: TRUMP SAYS HAITIANS FROM A \"SHITHOLE\" COUNTRY;. IN 2O16,...
2018-01-12 00:35:00	FOXNEWSW	20	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/2100	t- KARL ROVE | FMR DEPUTY CHIEF OF STAFF, PRES GWB. . BOOK SPARKS CONVERSATION ABOUT. TDIIMD'C MFNTAI HFAITH r;\nTRUMP IS NOT FIRST PRESIDENT TO. HAVE MENTAL HEALTH QUESTIONED. . W
2018-01-12 00:35:00	MSNBCW	16	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/2100	TRUMP SOWS CONFUSION WITH CONFLICTING TWEETS\nWH: TRUMP HAS \"FULL UNDERSTANDING\". O|: SFCDFI' counT SUDVFII I ANCF I AW\nWH: TRUMP WASN'T CONFUSED ABOUT. SFCPI\u2014'l' COURT SUDVFII I...
2018-01-12 00:36:00	FOXNEWSW	51	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/2160	Iv VICTOR DAVIS HANSON I SENIOR FELLOW, HOOVER INSTITUTION. . TRUMP IS NOT FIRST PRESIDENT TO. HAVF MFNTAI HFAITH ollchlnMFn T;
2018-01-12 00:37:00	CNNW	47	CNNW_20180112_000000_Erin_Burnett_OutFront/start/2220	CONGRESSIONAL BLACK CAUCUS CHAIR: TRUMP'S \"SHITHOLE\" COMMENTS. FURTHER PROOF OF A \"MAKE AMERICA WHITE AGAIN AGENDA\"\nSOURCE: TRUMP SAYS HAITIANS FROM A \"SHITHOLE\" COUNTRY;. IN 2O16, TRUMP SAID HE WOULD BE A \"CHAMPION\" FOR HAITIANS\nSOURCE: TRUMP...
2018-01-12 00:37:00	MSNBCW	23	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/2220	TRUMP: FISA ACT MAY HAVE BEEN USED BY OBAMA. ADMIN, TO \"RADI v 9.1 IDVFII R. ARI ISF\" MY CAMPAIGN\nWH: TRUMP HAS \"FULL UNDERSTANDING\". OF SFCDFI' coupT supVFII I ANCF I AW\nTRUMP: FISA VOTE \"IS ABOUT FOREIGN SURVEILLANCE. m: FOPFIGN...
2018-01-12 00:38:00	CNNW	22	CNNW_20180112_000000_Erin_Burnett_OutFront/start/2280	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\u201c. . Paris Dennard Fmr. WH Black Outreach Director under Pres. George W. Bush\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\"\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\u201c. ....
2018-01-12 00:38:00	FOXNEWSW	30	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/2280	BOOK SPARKS CONVERSATION ABOUT. TRUMP'S MENTAL HEALTH. . W\nI\": KARL ROVE | FMR SR ADV TO PRES GEORGE W BUSH. . BOOK SPARKS CONVERSATION ABOUT. TDIIMD'C MFNTAI HFAITl-l T;\nTRUMP IS NOT FIRST...
2018-01-12 00:40:00	CNNW	36	CNNW_20180112_000000_Erin_Burnett_OutFront/start/2400	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\"\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\". . Rich Lowrv Editor, National Review
2018-01-12 00:42:00	MSNBCW	45	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/2520	TRUMP ASKS LAWMAKERS WHY U.S. ALLOWS. IMMIGRANTS FROM \"SHITHOI F COUNTDIFS\
2018-01-12 00:43:00	CNNW	4	CNNW_20180112_000000_Erin_Burnett_OutFront/start/2580	I SATURDAY 7P
2018-01-12 00:43:00	FOXNEWSW	26	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/2580	'ALMART ANNOUNCES PAY HIKE & JOB CUTS !\n. lipoflavonoid.com/6Odays
2018-01-12 00:43:00	MSNBCW	45	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/2580	TRUMP ASKS LAWMAKERS WHY U.S. ALLOWS. IMMIGRANTS FROM \"SHITHOI F COUNTDIFS\
2018-01-12 00:44:00	FOXNEWSW	17	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/2640	'ALMART ANNOUNCES PAY HIKE & JOB CUTS\nWALMART: BOOSTING PAY, GIVING WORKER BONUSES. ID NEW HIRES $1 I AN HOUR THANKS TO TRUMP TAX CUTS
2018-01-12 00:45:00	CNNW	28	CNNW_20180112_000000_Erin_Burnett_OutFront/start/2700	TRUMP HINTS AT HAVING CONTACT WITH KIM JONG UN\nTRUMP HINTS AT HAVING CONTACT WITH KIM JONG UN. . Peter Nicholas Interviewed President Trump about North Korea today\nTRUMP HINTS AT...
2018-01-12 00:45:00	FOXNEWSW	16	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/2700	'ALMART CREDITS TRUMP TAX CUTS FOR PAY HIKE '\n'ALMART CREDITS TRUMP TAX CUTS FOR PAY HIKE !\nEW POLL: 66% SAY U.S. ECONOMY GOOD/ EXCELLENT l
2018-01-12 00:45:00	MSNBCW	35	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/2700	WAPO: TRUMP AVERAGING 5.6 FALSE CLAIMS PER DAY\nTRUMP ASKS LAWMAKERS WHY U.S. ALLOWS. IMMIGRANTS FROM \"SHITHOI F COUNTDIFS\
2018-01-12 00:46:00	MSNBCW	19	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/2760	TRUMP WAGES WAR ON TRUTH & ACCURACY\nWAPO: TRUMP AVERAGING 5.6 FALSE CLAIMS PER DAY\nWAPO: TRUMP HAS MADE 2,OO1 FALSE. on MISI FADING Cl AIMS IN :55 DAYS\nWAPO: TRUMP HAS...
2018-01-12 00:47:00	CNNW	16	CNNW_20180112_000000_Erin_Burnett_OutFront/start/2820	TRUMP CLAIMS \"VERY GOOD RELATIONSHIP WITH KIM JONG UN\". . Peter Nicholas Interviewed President Trump about North Korea today\nTRUMP HINTS AT HAVING CONTACT WITH KIM JONG UN. . Peter Nicholas White House Reporter, Wall Street Journal\nTRUMP HINTS AT HAVING...
2018-01-12 00:47:00	FOXNEWSW	12	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/2820	EW POLL: 66% SAY U.S. ECONOMY GOOD/ EXCELLENT l
2018-01-12 00:48:00	FOXNEWSW	4	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/2880	lnteractlve Brokers, one world O e accou
2018-01-12 00:48:00	MSNBCW	6	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/2880	WAPO: TRUMP HAS MADE 2,OO1 FALSE. on MISI FADING Cl AIMS IN .255 DAYS
2018-01-12 00:49:00	CNNW	28	CNNW_20180112_000000_Erin_Burnett_OutFront/start/2940	TRUMP HINTS AT HAVING CONTACT WITH KIM JONG UN\nTRUMP CLAIMS \"VERY GOOD RELATIONSHIP WITH KIM JONG UN\". . General Michael Hayden (Ret) Fmr. NSA Director & Fmr. CIA Director\nTRUMP...
2018-01-12 00:50:00	CNNW	36	CNNW_20180112_000000_Erin_Burnett_OutFront/start/3000	TRUMP HINTS AT HAVING CONTACT WITH KIM JONG UN. . General Michael Hayden (Ret) Fmr. NSA Director & Fmr. CIA Director\nSOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\"\nTRUMP HINTS AT HAVING CONTACT WITH KIM JONG UN
2018-01-12 00:51:00	MSNBCW	26	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/3060	CARRIER LAYS OFF MORE WORKERS. A YFAD \u201c=er TRUMP TOUTFI') nFAI\nCARRIER LAYS OFF MORE WORKERS. A YFAD AFer TleMp TOUTFI') nFAI\nCARRIER LAYS OFF MORE WORKERS. A YFAD AFI'FD TPUMD TOUTFI') nFAI
2018-01-12 00:52:00	CNNW	41	CNNW_20180112_000000_Erin_Burnett_OutFront/start/3120	TRUMP'S FISA TWEETS SEND WASHINGTON INTO CHAOS\nTRUMP SENDS CONFUSING TWEETS ON FISA\nTRUMP'S FISA TWEETS SEND WASHINGTON INTO CHAOS. . General Michael Hayden (Ret) Fmr. NSA Director...
2018-01-12 00:52:00	FOXNEWSW	21	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/3120	NICE DEAN STANDS UP TO BULLY ON FACEBOOK I
2018-01-12 00:53:00	CNNW	23	CNNW_20180112_000000_Erin_Burnett_OutFront/start/3180	TRUMP'S FISA TWEETS SEND WASHINGTON INTO CHAOS. . General Michael Hayden (Ret) Fmr. NSA Director & Fmr. CIA Director
2018-01-12 00:54:00	CNNW	11	CNNW_20180112_000000_Erin_Burnett_OutFront/start/3240	V\u201d 8OO149717 4677O3. LOVESHRINERS.ORG
2018-01-12 00:54:00	FOXNEWSW	28	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/3240	NICE DEAN STANDS UP TO BULLY ON FACEBOOK. . the afnnwu ,4\u00bb.\nNICE DEAN STANDS UP TO BULLY ON FACEBOOK I
2018-01-12 00:54:00	MSNBCW	17	MSNBCW_20180112_000000_Hardball_With_Chris_Matthews/start/3240	ETELL ME SOMETHING
2018-01-12 00:56:00	CNNW	27	CNNW_20180112_000000_Erin_Burnett_OutFront/start/3360	SOURCE: TRUMP DOESN'T WANT IMMIGRANTS FROM \"SHITHOLE COUNTRIES\
2018-01-12 00:57:00	FOXNEWSW	9	FOXNEWSW_20180112_000000_The_Story_With_Martha_MacCallum/start/3420	trend li'\ufb01e g
